Providers,States,Name,Company,pct_UltraHi_ADL_2011,pct_UltraHi_ADL_2012,pct_UltraHi_ADL_2013,pct_UltraHi_ADL_2014,avg_UltraHi_ADL,PctRankUltraHi
015437,AL,FOLSOM CTR FOR REHAB & HEALTHCARE,USA HEALTHCARE-ALABAMA,0.607746886,0.56052989,0.527021823,0.515087441,0.55259651,0.543509272
015440,AL,HUNTSVILLE HEALTH & REHAB  LLC,NHS MANAGEMENT LLC,0.569164392,0.598922209,0.569504011,0.518729229,0.56407996,0.618123178
015442,AL,ORCHARD REHAB & HEALTHCARE CTR,BALL HEALTHCARE SERVICES  INC.,0.531374408,0.478761936,0.607101947,0.589953271,0.551797891,0.539415741
015443,AL,ROBERTSDALE REHAB & HEALTHCARE CTR,BALL HEALTHCARE SERVICES  INC.,0.547540107,0.535030518,0.623102357,0.619226893,0.581224969,0.727966259
015445,AL,CHERRY HILL REHAB & HEALTHCARE CTR,BALL HEALTHCARE SERVICES,0.496365222,0.505164264,0.557749455,0.605957408,0.541309088,0.477082429
015446,AL,GREENBRIAR AT THE ALTAMONT,NOLAND HEALTH SERVICES,0.652190586,0.591133005,0.592076878,0.580648672,0.604012285,0.841034547
015447,AL,MONTROSE BAY HEALTH & REHAB CENTER,SAVA SENIOR CARE EQUITY HOLDINGS,0.520313813,0.582875,0.596875479,0.589479393,0.572385921,0.671215034
015448,AL,SOUTH HAMPTON NURSING & REHAB,PRESTON HEALTH SERVICES,0.648889572,0.617405726,0.623916524,0.574295504,0.616126832,0.890839174
015450,AL,WILLOWBROOKE COURT AT MAGNOLIA TRACE,ACTS RETIREMENT-LIFE COMMUNITIES,0.529801759,0.55759081,0.547552297,0.595962509,0.557726844,0.577311915
015451,AL,FLORALA HEALTH & REHAB  LLC,NHS MANAGEMENT LLC,0.503176165,0.488244514,0.481804709,0.463259722,0.484121278,0.206847361
015452,AL,EAMC - OAK PARK,EAST ALABAMA HEALTHCARE AUTHORITY,0.518206209,0.392857143,0.526537489,0.406956522,0.461139341,0.132419525
015453,AL,COLUMBIANA HEALTH & REHAB  LLC,NHS MANAGEMENT LLC,0.551727727,0.56001408,0.612782566,0.554593004,0.569779344,0.654406748
015454,AL,FAIRVIEW AT REDSTONE VILLAGE,Independent,0.619421355,0.631487451,0.623344549,0.578244016,0.613124343,0.878186442
015455,AL,MOUNT ROYAL TOWERS,ACTIVCARE LIVING,0.545596116,0.527478754,0.462421775,0.449763091,0.496314934,0.253426782
015456,AL,GULF COAST HEALTH & REHAB  LLC,NHS MANAGEMENT LLC,0.66004951,0.587742482,0.594320145,0.542937259,0.596262349,0.806301557
015457,AL,KIRKWOOD BY THE RIVER,Independent,0.587821474,0.548831015,0.561844321,0.51526266,0.553439867,0.548161012
015460,AL,CHARLTON PLACE REHAB & HEALTH CARE,TUTERA/WALNUT CREEK,0.553839606,0.641702128,0.498596744,0.554133749,0.562068057,0.605532469
015461,AL,LEGACY HLTH & REHAB OF PLEASANT GROV,NHS MANAGEMENT LLC,0.636489848,0.596978054,0.620703302,0.640101661,0.623568216,0.916268684
015462,AL,MEADOWBROOK EXTENDED CARE,C ROSS MANAGEMENT  LLC,0.64476386,0.587365328,0.516762724,0.503445036,0.563084237,0.611610742
025027,AK,WILDFLOWER COURT,Independent,0.459246444,0.490250696,0.419926199,0.461814915,0.457809563,0.122867953
035003,AZ,THE TERRACES OF PHOENIX,AMERICAN BAPTIST HOMES OF THE WEST,0.615164582,0.605451554,0.60012366,0.537251578,0.589497843,0.773119147
035014,AZ,DESERT TERRACE NURSING CENTER,THE ENSIGN GROUP,0.693649141,0.574653725,0.493650427,0.516633339,0.569646658,0.653786516
035016,AZ,HANDMAKER SERVICES FOR THE AGING,Independent,0.52543839,0.547886832,0.594963559,0.636884243,0.576293256,0.695838244
035059,AZ,SCOTTSDALE NURSING & REHAB CENTER,NORTH AMERICAN HEALTH CARE INC.,0.671158876,0.646436939,0.665270079,0.628148391,0.652753571,0.978788067
035064,AZ,FOOTHILLS REHABILITATION CENTER  LLC,Independent,0.504885993,0.443396226,0.549634078,0.552260574,0.512544218,0.326614154
035068,AZ,PUEBLO SPRINGS REHAB CENTER,PLUM HEALTHCARE GROUP  LLC,0.637770138,0.611452461,0.60723569,0.591601882,0.612015043,0.873596725
035070,AZ,CASAS ADOBES POST ACUTE REHAB CTR,THE ENSIGN GROUP,0.612937375,0.611710696,0.624002816,0.632664334,0.620328805,0.9045463
035071,AZ,MISSION PALMS OF MESA HEALTH & REHAB,PREFERRED CARE,0.661428437,0.660777958,0.667333847,0.64721369,0.659188483,0.985486572
035072,AZ,PHOENIX MOUNTAIN CARE CENTER,WESTCARE  INC & DRA,0.599930824,0.626028178,0.607922455,0.612430688,0.611578036,0.872046145
035074,AZ,FRIENDSHIP VILLAGE TEMPE,Independent,0.482178145,0.508755629,0.529507953,0.506184118,0.506656461,0.298889785
035076,AZ,OSBORN HEALTH & REHABILITATION,THE ENSIGN GROUP,0.621054115,0.598495732,0.565161105,0.551187551,0.583974626,0.742975873
035083,AZ,SCOTTSDALE HERITAGE COURT,LIFE CARE CENTER OF AMERICA,0.562656476,0.563527791,0.59593658,0.585239374,0.576840055,0.70042796
035085,AZ,VILLA COMPANA REHAB HOSPITAL  LLC,Independent,0.560671089,0.589765483,0.610391019,0.621505745,0.595583334,0.803324443
035086,AZ,796 KND NRSG & REHAB-HACIENDA,KINDRED HEALTHCARE INC.,0.578123289,0.558578305,0.594405594,0.554824323,0.571482878,0.666129132
035087,AZ,NORTH MOUNTAIN MEDICAL & REHAB CTR.,THE ENSIGN GROUP,0.536293363,0.562723322,0.557325915,0.613928973,0.567567893,0.640265459
035088,AZ,CAMELBACK POST ACUTE CARE & REHAB,THE ENSIGN GROUP,0.665822785,0.554518043,0.598198034,0.623057587,0.610399112,0.867642498
035090,AZ,PUEBLO NORTE SENIOR LIVING CENTER,FIVE STAR QUALITY  CARE,0.535217283,0.511181538,0.621645105,0.556421021,0.556116237,0.566643925
035092,AZ,BELLA VISTA HEALTH & REHAB CENTER,THE ENSIGN GROUP,0.507501631,0.490145287,0.503942852,0.502791811,0.501095395,0.271785648
035094,AZ,KACHINA POINT REHAB HOSPITAL  LLC,Independent,0.665954095,0.655380634,0.54374947,0.600431532,0.616378933,0.891831545
035095,AZ,DESERT COVE NURSING CENTER,LIFE CARE CENTER OF AMERICA,0.550955414,0.570904421,0.596821632,0.594132818,0.578203571,0.708801092
035096,AZ,PALM VIEW REHABILITATION & CARE CTR,KISSITO HEALTHCARE  INC.,0.579956974,0.534129328,0.526698284,0.517492904,0.539569372,0.467158717
035097,AZ,SILVER RIDGE VILLAGE,THE LEGACY CARE CENTER,0.532383748,0.531926664,0.482736272,0.482417242,0.507365981,0.302239037
035100,AZ,HAVASU NURSING CENTER,Independent,0.453611836,0.49318686,0.452021921,0.453529465,0.46308752,0.137505427
035103,AZ,CITADEL CARE CENTER,LIFE CARE CENTER OF AMERICA,0.562757378,0.608913615,0.594530387,0.582774559,0.587243985,0.761644855
035105,AZ,AVALON CARE CTR-SHADOW MOUNTAIN,AVALON HEALTH CARE,0.514825898,0.459428407,0.460341215,0.543478261,0.494518445,0.24523972
035106,AZ,WESTCHESTER CARE CENTER,VOA NATIONAL SERVICES,0.556105066,0.55517133,0.586853877,0.547671353,0.561450407,0.60224524
035107,AZ,GRACE HEALTHCARE OF PHOENIX,GRACE HEALTHCARE LLC,0.557903635,0.46657694,0.500834327,0.403605339,0.48223006,0.198598276
035110,AZ,SUNWEST NURSING & REHAB,PINNACLE HEALTHCARE  INC.,0.601815359,0.64024286,0.584450923,0.605286113,0.607948814,0.856168207
035111,AZ,SUN GROVE VILLAGE CARE CENTER,LIFE CARE CENTER OF AMERICA,0.58366578,0.645615982,0.666757394,0.638434645,0.633618451,0.943682937
035112,AZ,APACHE JUNCTION HEALTHCARE CENTER,UNIFIED HEALTHCARE SERVICES,0.56326381,0.601971344,0.572537357,0.557798966,0.573892869,0.681758978
035114,AZ,MOUNTAIN VIEW MANOR,Independent,0.474982453,0.49943074,0.539972405,0.535505163,0.51247269,0.326179991
035116,AZ,BROOKDALE AT CHRISTOWN,BROOKDALE SENIOR LIVING,0.597074158,0.558997419,0.508008982,0.459488717,0.530892319,0.419648949
035117,AZ,PAYSON CARE CENTER,LIFE CARE CENTER OF AMERICA,0.470756471,0.536449237,0.548826736,0.605381863,0.540353577,0.471686411
035120,AZ,MI CASA NURSING CENTER,LIFE CARE CENTER OF AMERICA,0.569140654,0.5599022,0.59534653,0.587305038,0.577923606,0.707126465
035125,AZ,RIDGECREST HEALTHCARE,S&F ARIZONA MANAGEMENT  LLC,0.518198299,0.557590996,0.624523161,0.624299421,0.581152969,0.727470074
035126,AZ,LCC - NORTH GLENDALE,LIFE CARE CENTER OF AMERICA,0.528881749,0.576860124,0.575669271,0.603387211,0.571199589,0.66433046
035130,AZ,ARCHSTONE CARE CENTER,Independent,0.528772822,0.481609614,0.481036325,0.427858149,0.479819227,0.191651678
035131,AZ,LAS FUENTES CARE CENTER,LIFE CARE CENTER OF AMERICA,0.549940483,0.533746332,0.648989003,0.64892911,0.595401232,0.802270049
035132,AZ,CORONADO HEALTHCARE CENTER,THE ENSIGN GROUP,0.499474539,0.543037404,0.589979738,0.53848908,0.54274519,0.484959375
035133,AZ,LIFE CARE CENTER OF YUMA,LIFE CARE CENTER OF AMERICA,0.488740882,0.57625346,0.64036573,0.614230272,0.579897586,0.720337406
035134,AZ,RIM CTY HLTH & RETIREMENT COMMUNITY,Independent,0.53650563,0.624827025,0.603281044,0.581983053,0.586649188,0.757923463
035135,AZ,MONTECITO POST ACUTE CARE & REHAB,THE ENSIGN GROUP,0.616288175,0.606259002,0.582320442,0.560716284,0.591395976,0.782422626
035136,AZ,LCC - SIERRA VISTA,LIFE CARE CENTER OF AMERICA,0.555585545,0.634924167,0.598295114,0.601219856,0.597506171,0.812069714
035137,AZ,LIFESTREAM COMPLETE SENIOR LIVING  I,LIFESTREAM COMPLETE SENIOR LIVING  I,0.515365854,0.478599222,0.607215447,0.591070939,0.548062866,0.518203808
035140,AZ,LIFE CARE CENTER OF TUCSON,LIFE CARE CENTER OF AMERICA,0.574195975,0.576394453,0.602138053,0.590893646,0.585905532,0.753829932
035141,AZ,HERITAGE HEALTH CARE CENTER (GLOBE),LIFE CARE CENTER OF AMERICA,0.552375252,0.497734721,0.561167228,0.583182598,0.54861495,0.521242945
035143,AZ,LCC - SCOTTSDALE,LIFE CARE CENTER OF AMERICA,0.556190921,0.549666887,0.597423236,0.598174792,0.575363959,0.689697947
035144,AZ,PLAZA DEL RIO CARE CENTER,BROOKDALE SENIOR LIVING,0.581106645,0.598695406,0.615158637,0.55619184,0.587788132,0.764497922
035145,AZ,DEVON GABLES REHABILITATION CTR  LLC,Independent,0.439413895,0.502013592,0.517847261,0.547221213,0.50162399,0.274390622
035146,AZ,LCC - PARADISE VALLEY(AZ),LIFE CARE CENTER OF AMERICA,0.508676396,0.554030715,0.591967182,0.562443589,0.55427947,0.554549401
035147,AZ,VILLA MARIA CARE CENTER,Independent,0.493197279,0.575047065,0.544973545,0.601101675,0.553579891,0.549153383
035151,AZ,SABINO CANYON REHAB. & CARE CENTER,THE ENSIGN GROUP,0.567031544,0.537766333,0.575795148,0.601591187,0.570546053,0.660236929
035152,AZ,YUMA NURSING CENTER,Independent,0.51107941,0.535266614,0.532009838,0.492809735,0.517791399,0.350307015
035154,AZ,PROVIDENCE PLACE AT GLENCROFT,Independent,0.621192731,0.56473145,0.511640901,0.539484536,0.559262405,0.587359673
035158,AZ,GSS - PRESCOTT VILLAGE,EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,0.522173949,0.522961714,0.548910675,0.527389068,0.530358852,0.416423742
035159,AZ,HORIZON POST ACUTE & REHAB CENTER,THE ENSIGN GROUP,0.543970794,0.599473633,0.615129218,0.596050466,0.588656028,0.768281337
035164,AZ,DESERT BLOSSOM HEALTH & REHAB CENTER,PLUM HEALTHCARE GROUP  LLC,0.628203742,0.64965716,0.651214521,0.615287947,0.636090842,0.948520747
035165,AZ,MANOR CARE OF TUCSON  AZ  LLC D.B.A.,HCR MANOR CARE SVCS. LLC,0.53298745,0.614190331,0.594232658,0.607224118,0.587158639,0.760900577
035166,AZ,ESTRELLA CENTER,GENESIS HEALTHCARE,0.476504854,0.491778319,0.511618696,0.475348555,0.488812606,0.224337902
035169,AZ,DESERT HIGHLANDS CARE CENTER,Independent,0.478040772,0.507562852,0.505324767,0.502811245,0.498434909,0.261241704
035171,AZ,GS - MESA GOOD SHEPHERD,EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,0.517579479,0.575820797,0.591396426,0.58041958,0.566304071,0.632202444
035174,AZ,PARK AVENUE HEALTH AND REHAB,THE ENSIGN GROUP,0.525632104,0.554735793,0.573850351,0.594429023,0.562161817,0.606028655
035175,AZ,MARAVILLA CARE CENTER,PREFERRED CARE,0.664652568,0.532673267,0.562913907,0.558823529,0.579765818,0.719283012
035176,AZ,BEATITUDES CAMPUS,Independent,0.529903681,0.470507985,0.608392112,0.642423586,0.562806841,0.609626
035183,AZ,GSS - PEORIA GOOD SHEPHERD,EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,0.523752543,0.497133301,0.461998292,0.546808511,0.507423162,0.302859269
035189,AZ,LA CANADA CARE CENTER,LIFE CARE CENTER OF AMERICA,0.559095046,0.562360179,0.584382505,0.573305986,0.569785929,0.654530795
035190,AZ,CATALINA POST ACUTE AND REHAB,THE ENSIGN GROUP,0.608258706,0.611182109,0.550798102,0.617182817,0.596855434,0.809216647
035192,AZ,WESTMINSTER VILLAGE  INC.,Independent,0.610845295,0.528915663,0.67485593,0.559027778,0.593411166,0.792408361
035193,AZ,SPRINGDALE WEST,Independent,0.568611275,0.573208273,0.60569061,0.639121553,0.596657928,0.807790114
035196,AZ,MESA CHRISTIAN HEALTH & REHAB CTR,PREFERRED CARE,0.642887371,0.643621058,0.620700536,0.653677932,0.640221725,0.956769832
035197,AZ,LAMESA HEALTH CARE CENTER,FIVE STAR QUALITY  CARE,0.470553005,0.511930459,0.515613841,0.501272682,0.499842497,0.26620356
035199,AZ,THE FORUM AT TUCSON,FIVE STAR QUALITY  CARE,0.488981816,0.553513948,0.591442245,0.652944219,0.571720557,0.667431619
035201,AZ,THE FORUM AT DESERT HARBOR,FIVE STAR QUALITY  CARE,0.48239726,0.490759911,0.548197072,0.526888983,0.512060807,0.324133226
035205,AZ,SUNCREST HEALTHCARE CENTER,AMERICAN HEALTHCARE,0.545095829,0.592065868,0.594029851,0.57410796,0.576324877,0.696334429
035207,AZ,SPRINGDALE VILLAGE,Independent,0.624501367,0.615679042,0.612631322,0.595022524,0.611958564,0.873348632
035214,AZ,GSS - QUIBURI MISSION,EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,0.508328128,0.50969697,0.580315871,0.559147686,0.539372164,0.466166346
035216,AZ,GILA CARE CENTER,Independent,0.43864076,0.494673383,0.439967649,0.472850506,0.461533075,0.133225826
035217,AZ,SCOTTSDALE VILLAGE SQUARE,Independent,0.645935588,0.649936468,0.680737676,0.655476324,0.658021514,0.984060038
035225,AZ,SUN CITY HEALTH & REHABILITATION CTR,PREFERRED CARE,0.636279178,0.604724135,0.553314121,0.592509152,0.596706647,0.808162253
035231,AZ,SIERRA WINDS,Independent,0.475675676,0.578068379,0.589812021,0.610878661,0.563608684,0.614959995
035232,AZ,MOUNTAIN VIEW CARE CENTER,LIFE CARE CENTER OF AMERICA,0.521822096,0.588581578,0.605571221,0.586293604,0.575567125,0.690814365
035233,AZ,COPPER MOUNTAIN INN  INC.,C&G HEALTH CARE MANAGMENT,0.5184,0.482284347,0.54143044,0.542126038,0.521060206,0.366619116
035234,AZ,ARIZONA STATE VETERAN HOME-PHOENIX,Independent,0.512807187,0.520652078,0.488172043,0.458301158,0.494983117,0.247596601
035241,AZ,LCC - SOUTH MOUNTAIN,LIFE CARE CENTER OF AMERICA,0.576933949,0.598376015,0.611459089,0.583532121,0.592575294,0.788438876
035243,AZ,LIFESTREAM COMPLETE SENIOR LIVING AT,LIFESTREAM COMPLETE SENIOR LIVIING,0.419832264,0.613013699,0.468543775,0.523584906,0.506243661,0.296967066
035244,AZ,GSS - PRESCOTT VALLEY,EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,0.479102384,0.49852861,0.512793734,0.492617731,0.495760615,0.250511691
035245,AZ,SUNVIEW HEALTH AND REHAB CENTER,THE ENSIGN GROUP,0.518144525,0.572659886,0.624373516,0.419366993,0.53363623,0.4342244
035249,AZ,THE GARDENS CARE CENTER,THE GARDENS CARE CENTER,0.562534119,0.565917084,0.562104238,0.566926172,0.564370403,0.620418036
035250,AZ,IMMANUEL CAMPUS OF CARE,Independent,0.585674931,0.650652138,0.637527432,0.723363593,0.649304524,0.972709793
035251,AZ,PARK REGENCY CARE CENTER,BROOKDALE SENIOR LIVING,0.556285733,0.538634966,0.543346318,0.425649913,0.515979233,0.342181976
035253,AZ,LA ROSA HEALTHCARE CENTER,BROOKDALE SENIOR LIVING,0.576293272,0.577137097,0.54341811,0.552721923,0.5623926,0.607269119
035254,AZ,WINSLOW CAMPUS OF CARE,Independent,0.417149564,0.483817274,0.556551847,0.565466569,0.505746313,0.294610184
035255,AZ,PALM VALLEY REHABILITATION & CARE CE,S&F ARIZONA MANAGEMENT  LLC,0.572657192,0.622867609,0.616657501,0.630025021,0.610551831,0.868572846
035256,AZ,FREEDOM PLAZA CARE CENTER,BROOKDALE SENIOR LIVING,0.609082515,0.628889212,0.622645458,0.612425606,0.618260698,0.897847795
035258,AZ,HACIENDA SKILLED NURSING FACILITY,Independent,0.573089701,0.504028648,0.408333333,0.609929078,0.52384519,0.381380636
035259,AZ,GARDENS OF SCOTTSDALE,FIVE STAR QUALITY  CARE,0.681585567,0.690373597,0.568277311,0.523352488,0.615897241,0.890094895
035260,AZ,FOUNTAIN VIEW VILLAGE,Independent,0.577740656,0.607430168,0.65827956,0.680858592,0.631077244,0.936798363
035261,AZ,GARDENS OF SUN CITY,FIVE STAR QUALITY  CARE,0.673335022,0.662266603,0.607181628,0.512498381,0.613820408,0.880605346
035262,AZ,THE LINGENFELTER CENTER,THE LINGENFELTER CENTER,0.53427587,0.553695749,0.505070994,0.446804402,0.509961754,0.314333561
035263,AZ,ARCHIE HENDRICKS,Independent,0.492625369,0.452484743,0.393120393,0.472013367,0.452560968,0.108416548
035266,AZ,AHC OF MESA,ADVANCED HEALTH CARE CORPORATION,0.661369139,0.655138498,0.649952611,0.651625367,0.654521404,0.980524716
035267,AZ,THE RIVER GARDENS CARE CENTER,THE RIVER GARDENS CARE CENTER,0.61218668,0.61192769,0.604905525,0.629758345,0.61469456,0.884698877
035268,AZ,AHC OF SCOTTSDALE,ADVANCED HEALTH CARE CORPORATION,0.693323632,0.674936345,0.660117351,0.651567944,0.669986318,0.993859704
035272,AZ,VI AT GRAYHAWK,Independent,0.568299667,0.52255558,0.59551815,0.599503086,0.571469121,0.665943063
035273,AZ,SONORA AT SPLENDIDO,Independent,0.524041616,0.52851711,0.591425723,0.585084377,0.557267206,0.574086708
035275,AZ,AHC OF GLENDALE,ADVANCED HEALTH CARE CORPORATION,0.633991548,0.627130296,0.643385214,0.65059223,0.638774822,0.953978788
035276,AZ,OASIS PAVILLION NURSING & REHAB CTR,Independent,0.554729699,0.524398563,0.444493028,0.493718707,0.504334999,0.288593934
035277,AZ,SIERRA BLANCA REHABILITATION LLC,Independent,0.462376032,0.449466085,0.535716935,0.595726556,0.510821402,0.318799231
035279,AZ,ACACIA HEALTH CENTER AT SAGEWOOD,Independent,0.455369815,0.457474792,0.62376534,0.599203386,0.533953333,0.436395212
035280,AZ,SANTE OF MESA,Independent,0.623009301,0.609677643,0.632707442,0.65327425,0.629667159,0.932952924
035281,AZ,VI AT SILVERSTONE,Independent,0.544575985,0.541408669,0.572230306,0.625495514,0.570927618,0.662035601
035282,AZ,SANTE OF SURPRISE,Independent,0.609717153,0.645893175,0.624664323,0.622223769,0.625624605,0.923153259
035283,AZ,SANTE OF SURPRISE,Independent,0.670197538,0.643433408,0.630846969,0.615879976,0.640089473,0.956459716
045125,AR,BUTTERFIELD TRAIL VILLAGE  INC.,Independent,0.465779024,0.459475333,0.581952118,0.517472853,0.506169832,0.296532903
045134,AR,JONESBORO HEALTH & REHAB,LYRIC HEALTH CARE HOLDINGS III  INC,0.665419097,0.632730733,0.62338413,0.657380055,0.644728504,0.965329033
045135,AR,MAGNOLIA HEALTH & REHAB,LYRIC HEALTH CARE HOLDINGS III  INC,0.531320451,0.555183084,0.606999607,0.589321809,0.570706238,0.661167277
045138,AR,HIGHLANDS OF VAN BUREN HEALTH & REHA,ARIA HEALTH GROUP LLC,0.651351845,0.595555556,0.609774682,0.533816964,0.597624762,0.812813992
045140,AR,SEARCY HEALTHCARE CENTER,LYRIC HEALTH CARE HOLDINGS III  INC,0.585665319,0.547085764,0.576440408,0.615191184,0.581095669,0.726849842
045144,AR,CROWNPOINT HEALTH AND REHAB CENTER,Independent,0.500096993,0.439295289,0.439643347,0.455483871,0.458629875,0.124604602
045146,AR,STONE COUNTY NURSING & REHAB CENTER,ADCARE HEALTH SYSTEM,0.437985701,0.504728878,0.495431822,0.541850746,0.494999287,0.247720648
045147,AR,PES MORRILTON DBA BROOKRIDGE COVE,Independent,0.631863068,0.637778506,0.601067747,0.630434783,0.625286026,0.922471004
045148,AR,CAVE CITY NURSING HOME,Independent,0.499509564,0.524941995,0.509282489,0.500133761,0.508466952,0.308193264
045149,AR,PES CONWAY DBA PES RIVER CHASE,Independent,0.600392297,0.564460849,0.624701195,0.636286322,0.606460166,0.850772189
045151,AR,LAWRENCE OPERATIONS  LLC,Independent,0.541358839,0.530500877,0.507724786,0.483963466,0.515886992,0.341747814
045153,AR,INDIAN ROCK VILLAGE HEALTH CENTER,Independent,0.452538631,0.398146241,0.439389152,0.62242398,0.478124501,0.185387335
045155,AR,SHARP OPERATIONS DBA ASH FLAT,Independent,0.519661273,0.547815958,0.495248639,0.530684223,0.523352523,0.378713639
045157,AR,PES CROSS DBA RIVER RIDGE REHAB,Independent,0.558051567,0.506336297,0.490967056,0.570425402,0.53144508,0.421881784
045163,AR,PINE LANE THERAPY AND LIVING,Independent,0.458379993,0.475603903,0.512288367,0.569965076,0.504059335,0.287229424
045165,AR,LINCOLN HEIGHTS HEALTHCARE,Independent,0.455,0.548194484,0.530885214,0.491642651,0.506430587,0.297959437
045166,AR,CRESTPARK WYNNE  LLC,Independent,0.411031175,0.41447186,0.390417311,0.342953208,0.389718389,0.013086894
045167,AR,SPRINGDALE HEALTH AND REHAB CENTER,NHS MANAGEMENT LLC,0.467902861,0.479268401,0.508674857,0.547264142,0.500777565,0.270545184
045168,AR,JOHNSON COUNTY HEALTH & REHAB LLC,Independent,0.465459066,0.597480106,0.550526316,0.561054173,0.543629915,0.489611115
045170,AR,PES GREENE OPERATIONS,Independent,0.617891075,0.548705967,0.603703127,0.590417735,0.590179476,0.77628233
045172,AR,DERMOTT CITY NURSING HOME,Independent,0.466880128,0.435807699,0.462526767,0.441083069,0.451574416,0.10593562
045173,AR,SILVER OAKS HEALTH AND REHABILITATIO,Independent,0.57930962,0.575615326,0.57052404,0.593975526,0.579856128,0.719841221
045177,AR,CRESTPARK DEWITT  LLC,Independent,0.4,0.28968254,0.4004914,0.347588265,0.359440551,0.002977113
045178,AR,GENERAL BAPTIST NURSING HOME OF PIGG,GENERAL BAPTIST HEALTH CARE LIST,0.5,0.50880829,0.39552594,0.366147517,0.442620437,0.086274267
045180,AR,MINE CREEK HEALTH & REHAB,LYRIC HEALTH CARE HOLDINGS III  INC,0.544092094,0.52125735,0.552159859,0.602905112,0.555103604,0.560317559
045181,AR,PRESCOTT MANOR NURSING CENTER,Independent,0.464852608,0.48408287,0.534049304,0.589525284,0.518127517,0.351795572
045182,AR,COURTYARD REHAB & HLTH CENTER,Independent,0.543309222,0.553761945,0.543753397,0.585310029,0.556533648,0.569248899
045183,AR,SALEM PLACE NURSING & REHAB CENTER,Independent,0.565928894,0.545461126,0.534128852,0.577741588,0.555815115,0.564535136
045184,AR,PES-CHICOT INC.,Independent,0.616470842,0.595598349,0.596781964,0.519419924,0.58206777,0.733548347
